Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.794362,0.984154,0.792219,0.762392,0.005893,0.001157,0.581261,0.993684,3.0
61431.569959,977.167814,357.147393,231.546928,1.606304,0.782539,62383.68107,279.622585,0.743905,0.990019,0.877445,0.787065,0.005542,0.0013,0.619479,0.994684,3.0
61431.569959,977.167814,376.464157,217.265147,1.650923,0.79561,62383.68107,279.622585,0.772572,0.974895,0.849932,0.775968,0.005893,0.0013,0.60214,0.990119,3.0
61431.569959,977.167814,357.147393,231.546928,1.606304,0.782539,62383.68107,279.622585,0.687918,0.985639,0.849932,0.787065,0.005542,0.0013,0.619479,0.990119,3.0
61431.569959,977.167814,376.464157,217.265147,1.787532,0.828704,62383.68107,279.622585,0.754888,0.984154,0.832114,0.744446,0.005893,0.001157,0.55424,0.993684,3.0
61431.569959,977.167814,357.147393,231.546928,1.606304,0.782539,62383.68107,279.622585,0.786911,0.985639,0.877445,0.787065,0.005893,0.0013,0.619479,0.992287,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.754888,0.988002,0.832114,0.762392,0.005893,0.0013,0.581261,0.994684,3.0
61431.569959,917.970031,357.147393,231.546928,1.56868,0.770426,62383.68107,279.622585,0.786911,0.991293,0.898134,0.796674,0.005542,0.001473,0.634697,0.997881,3.0
61431.569959,977.167814,357.147393,217.265147,1.606304,0.782539,62383.68107,279.622585,0.743905,0.989514,0.864791,0.775968,0.005893,0.0013,0.60214,0.992287,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.743905,0.981864,0.832114,0.762392,0.005893,0.0013,0.581261,0.990119,3.0
61431.569959,977.167814,376.464157,217.265147,1.787532,0.828704,62383.68107,279.622585,0.817708,0.990019,0.832114,0.762392,0.005893,0.001157,0.581261,0.993684,3.0
61431.569959,977.167814,357.147393,231.546928,1.56868,0.770426,62383.68107,279.622585,0.772572,0.974895,0.849932,0.787065,0.005542,0.0013,0.619479,0.983415,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.794362,0.984154,0.832114,0.744446,0.005893,0.001157,0.55424,0.990119,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.772572,0.981864,0.832114,0.762392,0.005893,0.0013,0.581261,0.990119,3.0
61431.569959,977.167814,376.464157,217.265147,1.787532,0.828704,62383.68107,279.622585,0.794362,0.988002,0.849932,0.744446,0.005893,0.001157,0.55424,0.993684,3.0
61431.569959,977.167814,376.464157,217.265147,1.787532,0.828704,62383.68107,279.622585,0.687918,0.981864,0.832114,0.744446,0.005893,0.001157,0.55424,0.990119,3.0
61431.569959,977.167814,394.131915,217.265147,1.945022,0.857304,62383.68107,279.622585,0.794362,0.988539,0.832114,0.744446,0.005893,0.001067,0.55424,0.995474,3.0
61431.569959,977.167814,357.147393,231.546928,1.535211,0.758719,62383.68107,279.622585,0.764293,0.981864,0.864791,0.805505,0.005542,0.001473,0.648845,0.990119,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.687918,0.985639,0.832114,0.762392,0.005893,0.0013,0.581261,0.992287,3.0
61431.569959,977.167814,376.464157,217.265147,1.787532,0.828704,62383.68107,279.622585,0.743905,0.984154,0.864791,0.744446,0.005893,0.001157,0.55424,0.992287,3.0
61431.569959,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,279.622585,0.80293,0.974895,0.792219,0.714054,0.006231,0.001067,0.509965,0.983415,3.0
61431.569959,917.970031,357.147393,231.546928,1.503301,0.746619,62383.68107,279.622585,0.772572,0.989514,0.90771,0.814036,0.005542,0.001473,0.662661,0.997074,3.0
61431.569959,977.167814,357.147393,217.265147,1.606304,0.782539,62383.68107,279.622585,0.80293,0.988539,0.877445,0.787065,0.005542,0.0013,0.619479,0.995474,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.743905,0.984154,0.864791,0.762392,0.005893,0.001157,0.581261,0.992287,3.0
61431.569959,977.167814,357.147393,231.546928,1.535211,0.758719,62383.68107,279.622585,0.779834,0.985639,0.888365,0.796674,0.005542,0.001473,0.634697,0.992287,3.0
61431.569959,977.167814,357.147393,231.546928,1.503301,0.746619,62383.68107,279.622585,0.731758,0.990019,0.877445,0.814036,0.005542,0.001473,0.662661,0.997881,3.0
61431.569959,977.167814,376.464157,217.265147,1.650923,0.79561,62383.68107,279.622585,0.743905,0.989049,0.877445,0.762392,0.005893,0.0013,0.581261,0.992287,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.764293,0.981864,0.864791,0.762392,0.005893,0.001157,0.581261,0.983415,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.786911,0.985639,0.849932,0.762392,0.005893,0.0013,0.581261,0.992287,3.0
61431.569959,977.167814,357.147393,231.546928,1.56868,0.770426,62383.68107,279.622585,0.731758,0.99058,0.888365,0.796674,0.005542,0.001473,0.634697,0.996108,3.0
61431.569959,977.167814,376.464157,217.265147,1.650923,0.79561,62383.68107,279.622585,0.786911,0.989514,0.849932,0.775968,0.005893,0.0013,0.60214,0.992287,3.0
61431.569959,977.167814,357.147393,231.546928,1.535211,0.758719,62383.68107,279.622585,0.743905,0.99058,0.888365,0.805505,0.005542,0.001473,0.648845,0.996108,3.0
61431.569959,977.167814,376.464157,217.265147,1.787532,0.828704,62383.68107,279.622585,0.786911,0.988002,0.832114,0.744446,0.005893,0.001157,0.55424,0.992287,3.0
61431.569959,977.167814,394.131915,217.265147,1.787532,0.828704,62383.68107,279.622585,0.764293,0.985639,0.849932,0.744446,0.005893,0.001157,0.55424,0.983415,3.0
61431.569959,977.167814,394.131915,217.265147,1.787532,0.828704,62383.68107,279.622585,0.687918,0.986648,0.812261,0.744446,0.005893,0.001157,0.55424,0.992287,3.0
61431.569959,977.167814,357.147393,231.546928,1.650923,0.79561,62383.68107,279.622585,0.80293,0.987401,0.849932,0.775968,0.005893,0.0013,0.60214,0.992287,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.817708,0.981864,0.849932,0.762392,0.005893,0.001157,0.581261,0.990119,3.0
61431.569959,977.167814,394.131915,217.265147,1.787532,0.828704,62383.68107,279.622585,0.786911,0.974895,0.812261,0.744446,0.005893,0.001157,0.55424,0.983415,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.794362,0.99058,0.849932,0.762392,0.005893,0.001157,0.581261,0.997881,3.0
61431.569959,977.167814,357.147393,231.546928,1.56868,0.770426,62383.68107,279.622585,0.705793,0.989514,0.888365,0.796674,0.005542,0.001473,0.634697,0.993684,3.0
61431.569959,977.167814,357.147393,231.546928,1.503301,0.746619,62383.68107,279.622585,0.794362,0.988539,0.877445,0.805505,0.005542,0.001473,0.648845,0.992287,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.794362,0.989049,0.849932,0.762392,0.005893,0.0013,0.581261,0.993684,3.0
61431.569959,977.167814,376.464157,231.546928,1.650923,0.79561,62383.68107,279.622585,0.743905,0.981864,0.849932,0.775968,0.005893,0.0013,0.60214,0.983415,3.0
61431.569959,977.167814,376.464157,217.265147,1.650923,0.79561,62383.68107,279.622585,0.705793,0.991293,0.898134,0.775968,0.005893,0.0013,0.60214,0.996108,3.0
61431.569959,977.167814,394.131915,217.265147,1.787532,0.828704,62383.68107,279.622585,0.772572,0.988539,0.832114,0.744446,0.005893,0.001067,0.55424,0.995474,3.0
61431.569959,977.167814,394.131915,217.265147,1.787532,0.828704,62383.68107,279.622585,0.754888,0.988539,0.832114,0.744446,0.005893,0.001067,0.55424,0.992287,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.743905,0.984154,0.832114,0.762392,0.005893,0.001157,0.581261,0.993684,3.0
61431.569959,977.167814,394.131915,217.265147,1.945022,0.857304,62383.68107,279.622585,0.754888,0.981864,0.812261,0.714054,0.005893,0.001067,0.509965,0.993684,3.0
61431.569959,977.167814,376.464157,217.265147,1.787532,0.828704,62383.68107,279.622585,0.779834,0.974895,0.832114,0.744446,0.005893,0.001157,0.55424,0.990119,3.0
61431.569959,977.167814,376.464157,217.265147,1.650923,0.79561,62383.68107,279.622585,0.817708,0.990019,0.877445,0.775968,0.005893,0.0013,0.60214,0.994684,3.0
61431.569959,977.167814,376.464157,231.546928,1.606304,0.782539,62383.68107,279.622585,0.779834,0.986648,0.864791,0.787065,0.005542,0.0013,0.619479,0.992287,3.0
61431.569959,977.167814,376.464157,217.265147,1.650923,0.79561,62383.68107,279.622585,0.764293,0.991293,0.849932,0.775968,0.005893,0.0013,0.60214,0.996108,3.0
61431.569959,977.167814,376.464157,231.546928,1.606304,0.782539,62383.68107,279.622585,0.687918,0.988002,0.864791,0.787065,0.005542,0.0013,0.619479,0.994684,3.0
61431.569959,977.167814,394.131915,217.265147,1.787532,0.828704,62383.68107,279.622585,0.80293,0.991293,0.832114,0.744446,0.005893,0.001067,0.55424,0.997074,3.0
61431.569959,977.167814,357.147393,231.546928,1.56868,0.770426,70578.771605,279.622585,0.794362,0.974895,0.864791,0.796674,0.005542,0.0013,0.634697,0.983415,3.0
61431.569959,977.167814,376.464157,217.265147,1.650923,0.79561,62383.68107,279.622585,0.743905,0.991293,0.888365,0.775968,0.005893,0.0013,0.60214,0.995474,3.0
61431.569959,1030.394222,394.131915,217.265147,1.945022,0.857304,62383.68107,279.622585,0.718642,0.985639,0.792219,0.714054,0.005893,0.001067,0.509965,0.990119,3.0
61431.569959,977.167814,357.147393,231.546928,1.535211,0.758719,62383.68107,279.622585,0.718642,0.985639,0.864791,0.805505,0.005542,0.001473,0.648845,0.990119,3.0
61431.569959,977.167814,357.147393,231.546928,1.606304,0.782539,62383.68107,279.622585,0.772572,0.985639,0.864791,0.787065,0.005542,0.0013,0.619479,0.983415,3.0
61431.569959,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,279.622585,0.764293,0.974895,0.832114,0.775968,0.005893,0.0013,0.60214,0.983415,3.0
61431.569959,977.167814,357.147393,231.546928,1.503301,0.746619,62383.68107,279.622585,0.718642,0.991293,0.898134,0.814036,0.005542,0.001473,0.662661,0.998647,3.0
61431.569959,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,279.622585,0.743905,0.974895,0.792219,0.744446,0.005893,0.001067,0.55424,0.983415,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.718642,0.986648,0.832114,0.762392,0.005893,0.0013,0.581261,0.994684,3.0
61431.569959,977.167814,376.464157,217.265147,1.787532,0.828704,62383.68107,279.622585,0.794362,0.984154,0.849932,0.744446,0.005893,0.001157,0.55424,0.990119,3.0
61431.569959,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,279.622585,0.718642,0.988002,0.832114,0.762392,0.005893,0.0013,0.581261,0.994684,3.0
61431.569959,977.167814,394.131915,217.265147,1.787532,0.828704,62383.68107,279.622585,0.705793,0.984154,0.832114,0.744446,0.005893,0.001067,0.55424,0.990119,3.0
61431.569959,977.167814,394.131915,217.265147,1.787532,0.828704,62383.68107,279.622585,0.764293,0.987401,0.832114,0.744446,0.005893,0.001067,0.55424,0.993684,3.0
61431.569959,977.167814,357.147393,231.546928,1.56868,0.770426,62383.68107,279.622585,0.743905,0.986648,0.877445,0.796674,0.005542,0.0013,0.634697,0.993684,3.0
61431.569959,977.167814,376.464157,231.546928,1.650923,0.79561,62383.68107,279.622585,0.794362,0.989514,0.864791,0.775968,0.005542,0.0013,0.60214,0.997074,3.0
69438.472222,977.167814,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.718642,0.974895,0.849932,0.744446,0.005893,0.001157,0.55424,0.983415,3.0
69438.472222,1030.394222,394.131915,217.265147,1.945022,0.857304,62383.68107,297.30801,0.718642,0.987401,0.812261,0.714054,0.005893,0.001067,0.509965,0.992287,3.0
69438.472222,977.167814,394.131915,217.265147,1.787532,0.828704,62383.68107,297.30801,0.817708,0.988002,0.832114,0.744446,0.005893,0.001067,0.55424,0.994684,3.0
69438.472222,977.167814,376.464157,217.265147,1.707692,0.810525,62383.68107,297.30801,0.743905,0.988539,0.832114,0.762392,0.005893,0.001157,0.581261,0.995474,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,62383.68107,297.30801,0.817708,0.987401,0.849932,0.775968,0.005893,0.0013,0.60214,0.990119,3.0
69438.472222,977.167814,394.131915,217.265147,1.787532,0.828704,62383.68107,297.30801,0.80293,0.988002,0.832114,0.744446,0.005893,0.001067,0.55424,0.993684,3.0
69438.472222,1030.394222,415.067064,205.216187,1.945022,0.857304,70578.771605,297.30801,0.63478,0.974895,0.792219,0.714054,0.006231,0.000988,0.509965,0.983415,3.0
69438.472222,977.167814,376.464157,231.546928,1.606304,0.782539,70578.771605,297.30801,0.794362,0.974895,0.832114,0.775968,0.005542,0.0013,0.60214,0.983415,3.0
69438.472222,1030.394222,394.131915,217.265147,1.945022,0.857304,62383.68107,297.30801,0.764293,0.991293,0.812261,0.714054,0.005893,0.001067,0.509965,0.990119,3.0
69438.472222,977.167814,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.731758,0.984154,0.849932,0.762392,0.005893,0.001157,0.581261,0.990119,3.0
69438.472222,977.167814,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.772572,0.988002,0.849932,0.762392,0.005893,0.001157,0.581261,0.990119,3.0
69438.472222,977.167814,394.131915,217.265147,1.787532,0.828704,62383.68107,297.30801,0.764293,0.991293,0.864791,0.744446,0.005893,0.001157,0.55424,0.993684,3.0
69438.472222,977.167814,394.131915,217.265147,1.787532,0.828704,62383.68107,297.30801,0.794362,0.991293,0.849932,0.744446,0.005893,0.001157,0.55424,0.995474,3.0
69438.472222,977.167814,357.147393,245.474776,1.431372,0.715371,70578.771605,297.30801,0.772572,0.989514,0.888365,0.834468,0.005225,0.001473,0.696351,0.983415,3.0
69438.472222,977.167814,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.80293,0.987401,0.877445,0.762392,0.005893,0.0013,0.581261,0.994684,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.718642,0.974895,0.849932,0.775968,0.005542,0.0013,0.60214,0.990119,3.0
69438.472222,977.167814,376.464157,231.546928,1.606304,0.782539,70578.771605,297.30801,0.794362,0.990019,0.864791,0.787065,0.005542,0.0013,0.619479,0.996108,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.718642,0.974895,0.812261,0.744446,0.005893,0.001067,0.55424,0.983415,3.0
69438.472222,1030.394222,394.131915,217.265147,1.945022,0.857304,70578.771605,297.30801,0.764293,0.986648,0.812261,0.714054,0.005893,0.001067,0.509965,0.992287,3.0
69438.472222,977.167814,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.754888,0.987401,0.864791,0.744446,0.005893,0.001157,0.55424,0.992287,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.817708,0.986648,0.864791,0.775968,0.005542,0.0013,0.60214,0.992287,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.779834,0.987401,0.849932,0.775968,0.005542,0.0013,0.60214,0.990119,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.772572,0.974895,0.877445,0.762392,0.005893,0.0013,0.581261,0.983415,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.731758,0.988002,0.877445,0.775968,0.005542,0.0013,0.60214,0.994684,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.731758,0.981864,0.812261,0.744446,0.005893,0.001157,0.55424,0.983415,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.687918,0.974895,0.792219,0.744446,0.005893,0.001157,0.55424,0.983415,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.687918,0.981864,0.864791,0.775968,0.005542,0.0013,0.60214,0.990119,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.754888,0.981864,0.849932,0.775968,0.005542,0.0013,0.60214,0.990119,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.743905,0.974895,0.812261,0.744446,0.005893,0.001067,0.55424,0.983415,3.0
69438.472222,977.167814,357.147393,231.546928,1.606304,0.782539,70578.771605,297.30801,0.80293,0.991293,0.888365,0.787065,0.005542,0.0013,0.619479,0.996108,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.80293,0.986648,0.877445,0.775968,0.005542,0.0013,0.60214,0.983415,3.0
69438.472222,977.167814,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.687918,0.981864,0.864791,0.762392,0.005893,0.001157,0.581261,0.990119,3.0
69438.472222,977.167814,357.147393,231.546928,1.56868,0.770426,70578.771605,297.30801,0.779834,0.989514,0.888365,0.796674,0.005542,0.0013,0.634697,0.993684,3.0
69438.472222,977.167814,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.764293,0.986648,0.877445,0.762392,0.005893,0.001157,0.581261,0.992287,3.0
69438.472222,977.167814,376.464157,231.546928,1.707692,0.810525,70578.771605,297.30801,0.754888,0.986648,0.864791,0.762392,0.005893,0.001157,0.581261,0.983415,3.0
69438.472222,1030.394222,394.131915,217.265147,1.945022,0.857304,70578.771605,297.30801,0.754888,0.989514,0.832114,0.744446,0.005893,0.001067,0.55424,0.996108,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.779834,0.987401,0.877445,0.775968,0.005542,0.0013,0.60214,0.993684,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.794362,0.981864,0.832114,0.744446,0.005893,0.001157,0.55424,0.990119,3.0
69438.472222,977.167814,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.687918,0.984154,0.864791,0.762392,0.005893,0.001157,0.581261,0.990119,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.772572,0.987401,0.812261,0.744446,0.005893,0.001067,0.55424,0.993684,3.0
69438.472222,977.167814,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.817708,0.989514,0.832114,0.762392,0.005893,0.001157,0.581261,0.994684,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.754888,0.981864,0.864791,0.775968,0.005542,0.0013,0.60214,0.992287,3.0
69438.472222,1030.394222,415.067064,205.216187,1.945022,0.857304,70578.771605,297.30801,0.80293,0.986648,0.812261,0.714054,0.006231,0.000988,0.509965,0.995474,3.0
69438.472222,977.167814,376.464157,231.546928,1.606304,0.782539,70578.771605,297.30801,0.779834,0.974895,0.849932,0.787065,0.005542,0.0013,0.619479,0.983415,3.0
69438.472222,977.167814,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.779834,0.984154,0.832114,0.762392,0.005893,0.001157,0.581261,0.990119,3.0
69438.472222,977.167814,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.718642,0.974895,0.849932,0.744446,0.005893,0.001157,0.55424,0.983415,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.687918,0.984154,0.864791,0.775968,0.005542,0.0013,0.60214,0.990119,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.80293,0.990019,0.864791,0.775968,0.005542,0.0013,0.60214,0.997074,3.0
69438.472222,977.167814,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.817708,0.984154,0.832114,0.762392,0.005893,0.001157,0.581261,0.983415,3.0
69438.472222,977.167814,376.464157,231.546928,1.606304,0.782539,70578.771605,297.30801,0.794362,0.984154,0.849932,0.775968,0.005542,0.0013,0.60214,0.990119,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.794362,0.988539,0.832114,0.744446,0.005893,0.001067,0.55424,0.993684,3.0
69438.472222,977.167814,357.147393,231.546928,1.56868,0.770426,70578.771605,297.30801,0.687918,0.974895,0.877445,0.796674,0.005542,0.0013,0.634697,0.983415,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.779834,0.992404,0.888365,0.775968,0.005542,0.0013,0.60214,0.99826,3.0
69438.472222,977.167814,357.147393,231.546928,1.56868,0.770426,70578.771605,297.30801,0.731758,0.985639,0.90771,0.796674,0.005542,0.0013,0.634697,0.994684,3.0
69438.472222,977.167814,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.80293,0.990019,0.864791,0.762392,0.005893,0.001157,0.581261,0.995474,3.0
69438.472222,977.167814,376.464157,231.546928,1.606304,0.782539,70578.771605,297.30801,0.80293,0.988539,0.877445,0.787065,0.005542,0.0013,0.619479,0.995474,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.772572,0.974895,0.864791,0.762392,0.005542,0.0013,0.581261,0.983415,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.764293,0.985639,0.812261,0.744446,0.005893,0.001067,0.55424,0.990119,3.0
69438.472222,1030.394222,394.131915,217.265147,1.945022,0.857304,70578.771605,297.30801,0.754888,0.985639,0.812261,0.714054,0.005893,0.001067,0.509965,0.992287,3.0
69438.472222,977.167814,376.464157,231.546928,1.707692,0.810525,70578.771605,297.30801,0.772572,0.974895,0.832114,0.762392,0.005893,0.001157,0.581261,0.983415,3.0
69438.472222,1030.394222,415.067064,205.216187,1.945022,0.857304,70578.771605,297.30801,0.80293,0.985639,0.792219,0.714054,0.006231,0.000988,0.509965,0.995474,3.0
69438.472222,977.167814,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.80293,0.989049,0.832114,0.744446,0.005893,0.001157,0.55424,0.992287,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.718642,0.989514,0.812261,0.744446,0.005893,0.001067,0.55424,0.990119,3.0
69438.472222,977.167814,376.464157,231.546928,1.707692,0.810525,70578.771605,297.30801,0.687918,0.984154,0.849932,0.762392,0.005542,0.0013,0.581261,0.990119,3.0
69438.472222,977.167814,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.705793,0.984154,0.849932,0.744446,0.005893,0.001157,0.55424,0.992287,3.0
69438.472222,977.167814,376.464157,231.546928,1.56868,0.770426,70578.771605,297.30801,0.743905,0.985639,0.864791,0.796674,0.005542,0.0013,0.634697,0.996108,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.794362,0.974895,0.812261,0.744446,0.005893,0.001067,0.55424,0.983415,3.0
69438.472222,977.167814,376.464157,231.546928,1.606304,0.782539,70578.771605,297.30801,0.705793,0.985639,0.849932,0.787065,0.005542,0.0013,0.619479,0.994684,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.754888,0.981864,0.832114,0.775968,0.005542,0.0013,0.60214,0.983415,3.0
69438.472222,977.167814,376.464157,231.546928,1.707692,0.810525,70578.771605,297.30801,0.786911,0.984154,0.877445,0.762392,0.005542,0.001157,0.581261,0.990119,3.0
69438.472222,977.167814,357.147393,245.474776,1.503301,0.746619,70578.771605,297.30801,0.754888,0.987401,0.888365,0.814036,0.005225,0.001473,0.662661,0.993684,3.0
69438.472222,977.167814,376.464157,231.546928,1.606304,0.782539,70578.771605,297.30801,0.743905,0.986648,0.877445,0.787065,0.005542,0.0013,0.619479,0.992287,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.80293,0.990019,0.877445,0.775968,0.005542,0.0013,0.60214,0.992287,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.794362,0.974895,0.832114,0.744446,0.005893,0.001067,0.55424,0.990119,3.0
69438.472222,1030.394222,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.731758,0.986648,0.832114,0.762392,0.005893,0.001157,0.581261,0.990119,3.0
69438.472222,1030.394222,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.80293,0.99058,0.812261,0.762392,0.005893,0.001157,0.581261,0.996628,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.63478,0.974895,0.812261,0.744446,0.005893,0.001067,0.55424,0.983415,3.0
69438.472222,977.167814,376.464157,231.546928,1.606304,0.782539,70578.771605,297.30801,0.754888,0.985639,0.864791,0.787065,0.005542,0.0013,0.619479,0.990119,3.0
69438.472222,977.167814,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.63478,0.990019,0.832114,0.744446,0.005893,0.001067,0.55424,0.990119,3.0
69438.472222,1030.394222,394.131915,217.265147,1.945022,0.857304,70578.771605,297.30801,0.718642,0.986648,0.812261,0.744446,0.005893,0.001067,0.55424,0.995474,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.687918,0.974895,0.792219,0.744446,0.005893,0.001067,0.55424,0.983415,3.0
69438.472222,977.167814,376.464157,217.265147,1.707692,0.810525,70578.771605,297.30801,0.80293,0.988539,0.849932,0.762392,0.005893,0.001157,0.581261,0.993684,3.0
69438.472222,977.167814,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.705793,0.990019,0.849932,0.744446,0.005893,0.001157,0.55424,0.993684,3.0
69438.472222,977.167814,376.464157,231.546928,1.650923,0.79561,70578.771605,297.30801,0.764293,0.981864,0.849932,0.762392,0.005542,0.0013,0.581261,0.990119,3.0
69438.472222,977.167814,394.131915,231.546928,1.707692,0.810525,70578.771605,297.30801,0.786911,0.981864,0.849932,0.762392,0.005893,0.001157,0.581261,0.983415,3.0
69438.472222,977.167814,394.131915,217.265147,1.707692,0.810525,70578.771605,297.30801,0.743905,0.988539,0.864791,0.762392,0.005893,0.001157,0.581261,0.992287,3.0
69438.472222,977.167814,376.464157,231.546928,1.707692,0.810525,70578.771605,297.30801,0.764293,0.984154,0.864791,0.762392,0.005893,0.001157,0.581261,0.990119,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.80293,0.991293,0.832114,0.744446,0.005893,0.001067,0.55424,0.996628,3.0
69438.472222,1030.394222,394.131915,217.265147,1.707692,0.810525,70578.771605,297.30801,0.80293,0.987401,0.832114,0.762392,0.005893,0.001157,0.581261,0.993684,3.0
69438.472222,977.167814,394.131915,217.265147,1.707692,0.810525,70578.771605,297.30801,0.764293,0.985639,0.849932,0.762392,0.005893,0.001157,0.581261,0.992287,3.0
69438.472222,1030.394222,394.131915,217.265147,1.787532,0.828704,70578.771605,297.30801,0.743905,0.990019,0.832114,0.744446,0.005893,0.001157,0.55424,0.992287,3.0
69438.472222,1030.394222,394.131915,217.265147,1.707692,0.810525,70578.771605,297.30801,0.786911,0.974895,0.812261,0.762392,0.005893,0.001157,0.581261,0.983415,3.0
